# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2665934	2666554	-	WP_101712677.1	WP_101712677.1		2-dehydro-3-deoxy-6-phosphogalactonate aldolase			C1707_RS12310	621	206	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2666541	2667482	-							C1707_RS12315	942		old_locus_tag=C1707_12305
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2666541	2667482	-	WP_101712621.1	WP_101712621.1		2-dehydro-3-deoxygalactonokinase			C1707_RS12315	942	313	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2667947	2670733	+							C1707_RS12320	2787		old_locus_tag=C1707_12310
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2667947	2670733	+	WP_240633922.1	WP_240633922.1		TonB-dependent receptor			C1707_RS12320	2787	928	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2670853	2672364	+							C1707_RS12325	1512		old_locus_tag=C1707_12315
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2670853	2672364	+	WP_101712623.1	WP_101712623.1		tryptophan 7-halogenase			C1707_RS12325	1512	503	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2672985	2674586	+							C1707_RS12330	1602		old_locus_tag=C1707_12320
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2672985	2674586	+	WP_240633966.1	WP_240633966.1		DUF5597 domain-containing protein			C1707_RS12330	1602	533	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2674648	2677494	+							C1707_RS12335	2847		old_locus_tag=C1707_12325
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2674648	2677494	+	WP_101712625.1	WP_101712625.1		DUF5110 domain-containing protein			C1707_RS12335	2847	948	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2677605	2678585	+							C1707_RS12340	981		old_locus_tag=C1707_12330
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2677605	2678585	+	WP_101712678.1	WP_101712678.1		isoaspartyl peptidase/L-asparaginase			C1707_RS12340	981	326	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2678823	2679485	-							C1707_RS12345	663		old_locus_tag=C1707_12335
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2678823	2679485	-	WP_101712626.1	WP_101712626.1		M23 family metallopeptidase			C1707_RS12345	663	220	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2679662	2681476	-							C1707_RS12350	1815		old_locus_tag=C1707_12340
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2679662	2681476	-	WP_101712627.1	WP_101712627.1		response regulator			C1707_RS12350	1815	604	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2681473	2683122	-							C1707_RS12355	1650		old_locus_tag=C1707_12345
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2681473	2683122	-	WP_101712628.1	WP_101712628.1		response regulator			C1707_RS12355	1650	549	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2683119	2684192	-					cheB		C1707_RS12360	1074		old_locus_tag=C1707_12350
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2683119	2684192	-	WP_205686839.1	WP_205686839.1		chemotaxis-specific protein-glutamate methyltransferase CheB	cheB		C1707_RS12360	1074	357	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2684189	2686282	-							C1707_RS12365	2094		old_locus_tag=C1707_12355
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2684189	2686282	-	WP_101712629.1	WP_101712629.1		response regulator			C1707_RS12365	2094	697	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2686290	2687960	-							C1707_RS12370	1671		old_locus_tag=C1707_12360
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2686290	2687960	-	WP_101712630.1	WP_101712630.1		methyl-accepting chemotaxis protein			C1707_RS12370	1671	556	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2687960	2688535	-							C1707_RS12375	576		old_locus_tag=C1707_12365
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2687960	2688535	-	WP_101712631.1	WP_101712631.1		chemotaxis protein CheW			C1707_RS12375	576	191	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2688544	2689893	-							C1707_RS12380	1350		old_locus_tag=C1707_12370
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2688544	2689893	-	WP_240633923.1	WP_240633923.1		protein-glutamate methyltransferase			C1707_RS12380	1350	449	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2689980	2690480	-							C1707_RS12385	501		old_locus_tag=C1707_12375
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2689980	2690480	-	WP_101712633.1	WP_101712633.1		chemotaxis protein CheW			C1707_RS12385	501	166	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2690521	2691063	-							C1707_RS12390	543		old_locus_tag=C1707_12380
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2690521	2691063	-	WP_101712634.1	WP_101712634.1		HutD family protein			C1707_RS12390	543	180	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2691063	2692727	-							C1707_RS12395	1665		old_locus_tag=C1707_12385
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2691063	2692727	-	WP_101712635.1	WP_101712635.1		urocanate hydratase			C1707_RS12395	1665	554	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2692882	2693709	-					hutG		C1707_RS12400	828		old_locus_tag=C1707_12390
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2692882	2693709	-	WP_101712636.1	WP_101712636.1		N-formylglutamate deformylase	hutG		C1707_RS12400	828	275	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2693706	2695256	-					hutH		C1707_RS12405	1551		old_locus_tag=C1707_12395
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2693706	2695256	-	WP_101712637.1	WP_101712637.1		histidine ammonia-lyase	hutH		C1707_RS12405	1551	516	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2695253	2696461	-					hutI		C1707_RS12410	1209		old_locus_tag=C1707_12400
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2695253	2696461	-	WP_101712638.1	WP_101712638.1		imidazolonepropionase	hutI		C1707_RS12410	1209	402	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2696676	2698028	+							C1707_RS12415	1353		old_locus_tag=C1707_12405
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2696676	2698028	+	WP_240633967.1	WP_240633967.1		formimidoylglutamate deiminase			C1707_RS12415	1353	450	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2698025	2698732	+					hutC		C1707_RS12420	708		old_locus_tag=C1707_12410
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2698025	2698732	+	WP_101712640.1	WP_101712640.1		histidine utilization repressor	hutC		C1707_RS12420	708	235	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2698821	2699366	+							C1707_RS12425	546		old_locus_tag=C1707_12415
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2698821	2699366	+	WP_101712641.1	WP_101712641.1		UTRA domain-containing protein			C1707_RS12425	546	181	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2699500	2700609	+							C1707_RS12430	1110		old_locus_tag=C1707_12420
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2699500	2700609	+	WP_240633924.1	WP_240633924.1		DUF3667 domain-containing protein			C1707_RS12430	1110	369	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2700798	2703035	+							C1707_RS12435	2238		old_locus_tag=C1707_12425
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2700798	2703035	+	WP_101712642.1	WP_101712642.1		TonB-dependent receptor			C1707_RS12435	2238	745	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2703336	2704091	-							C1707_RS12440	756		old_locus_tag=C1707_12430
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2703336	2704091	-	WP_101712643.1	WP_101712643.1		SDR family oxidoreductase			C1707_RS12440	756	251	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2704143	2705756	-							C1707_RS12445	1614		old_locus_tag=C1707_12435
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2704143	2705756	-	WP_240633925.1	WP_240633925.1		alpha-L-fucosidase			C1707_RS12445	1614	537	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2705771	2707699	-							C1707_RS12450	1929		old_locus_tag=C1707_12440
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2705771	2707699	-	WP_240633926.1	WP_240633926.1		glycoside hydrolase family 97 protein			C1707_RS12450	1929	642	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2707877	2710330	+							C1707_RS12455	2454		old_locus_tag=C1707_12445
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2707877	2710330	+	WP_101712646.1	WP_101712646.1		glycoside hydrolase family 3 protein			C1707_RS12455	2454	817	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2710378	2710458	-							C1707_RS26735	81		partial;pseudo
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2710378	2710458	-				hypothetical protein			C1707_RS26735	81		partial;pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2710487	2712424	+							C1707_RS12460	1938		old_locus_tag=C1707_12450
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2710487	2712424	+	WP_240633927.1	WP_240633927.1		sialate O-acetylesterase			C1707_RS12460	1938	645	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2712538	2712717	+							C1707_RS12465	180		old_locus_tag=C1707_12455
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2712538	2712717	+	WP_101712647.1	WP_101712647.1		hypothetical protein			C1707_RS12465	180	59	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2712820	2713383	+					ahpC		C1707_RS12470	564		old_locus_tag=C1707_12460
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2712820	2713383	+	WP_101712648.1	WP_101712648.1		alkyl hydroperoxide reductase subunit C	ahpC		C1707_RS12470	564	187	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2713516	2715111	+					ahpF		C1707_RS12475	1596		old_locus_tag=C1707_12465
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2713516	2715111	+	WP_101712649.1	WP_101712649.1		alkyl hydroperoxide reductase subunit F	ahpF		C1707_RS12475	1596	531	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2715331	2716848	-							C1707_RS12480	1518		old_locus_tag=C1707_12470
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2715331	2716848	-	WP_240633928.1	WP_240633928.1		ATP-binding protein			C1707_RS12480	1518	505	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2717093	2718733	-							C1707_RS12485	1641		old_locus_tag=C1707_12475
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2717093	2718733	-	WP_101712651.1	WP_101712651.1		NAD(P)/FAD-dependent oxidoreductase			C1707_RS12485	1641	546	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2718872	2719345	-							C1707_RS12490	474		old_locus_tag=C1707_12480
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2718872	2719345	-	WP_101712652.1	WP_101712652.1		GatB/YqeY domain-containing protein			C1707_RS12490	474	157	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2719472	2719921	-							C1707_RS12495	450		old_locus_tag=C1707_12485
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2719472	2719921	-	WP_101712653.1	WP_101712653.1		MarR family transcriptional regulator			C1707_RS12495	450	149	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2719918	2720334	-							C1707_RS12500	417		old_locus_tag=C1707_12490
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2719918	2720334	-	WP_101712654.1	WP_101712654.1		organic hydroperoxide resistance protein			C1707_RS12500	417	138	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721010	2721276	+							C1707_RS26740	267		partial;pseudo
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721010	2721276	+				hypothetical protein			C1707_RS26740	267		partial;pseudo
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721242	2721409	+							C1707_RS26745	168		partial;pseudo
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721242	2721409	+				2-methylisoborneol synthase			C1707_RS26745	168		partial;pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721493	2721846	+							C1707_RS12510	354		old_locus_tag=C1707_12500
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2721493	2721846	+	WP_101712656.1	WP_101712656.1		DUF6152 family protein			C1707_RS12510	354	117	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2722005	2722820	+							C1707_RS12515	816		old_locus_tag=C1707_12505
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2722005	2722820	+	WP_240633929.1	WP_240633929.1		TIGR02587 family membrane protein			C1707_RS12515	816	271	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2722820	2723275	+							C1707_RS12520	456		old_locus_tag=C1707_12510
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2722820	2723275	+	WP_101712658.1	WP_101712658.1		hypothetical protein			C1707_RS12520	456	151	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2723280	2723987	-							C1707_RS12525	708		old_locus_tag=C1707_12515
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2723280	2723987	-	WP_101712682.1	WP_101712682.1		DnaJ domain-containing protein			C1707_RS12525	708	235	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2724036	2724377	-							C1707_RS12530	342		old_locus_tag=C1707_12520
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2724036	2724377	-	WP_123170748.1	WP_123170748.1		hypothetical protein			C1707_RS12530	342	113	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2724452	2725120	+					pdxH		C1707_RS12535	669		old_locus_tag=C1707_12525
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2724452	2725120	+	WP_101712683.1	WP_101712683.1		pyridoxamine 5'-phosphate oxidase	pdxH		C1707_RS12535	669	222	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2725137	2725619	-							C1707_RS12540	483		old_locus_tag=C1707_12530
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2725137	2725619	-	WP_101712660.1	WP_101712660.1		hypothetical protein			C1707_RS12540	483	160	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2725741	2726361	-							C1707_RS12545	621		old_locus_tag=C1707_12535
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2725741	2726361	-	WP_101712661.1	WP_101712661.1		TetR/AcrR family transcriptional regulator			C1707_RS12545	621	206	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2726510	2728009	+							C1707_RS12550	1500		old_locus_tag=C1707_12540
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2726510	2728009	+	WP_101712684.1	WP_101712684.1		bifunctional aminoglycoside phosphotransferase/ATP-binding protein			C1707_RS12550	1500	499	
gene	pseudogene	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2728249	2729151	-							C1707_RS12555	903		partial;pseudo;old_locus_tag=C1707_12545
CDS	without_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2728249	2729151	-				IS5 family transposase			C1707_RS12555	903		partial;pseudo
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2729296	2731050	-							C1707_RS12560	1755		old_locus_tag=C1707_12550
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2729296	2731050	-	WP_240633930.1	WP_240633930.1		response regulator			C1707_RS12560	1755	584	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2731313	2734201	+							C1707_RS12565	2889		old_locus_tag=C1707_12555
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2731313	2734201	+	WP_101715225.1	WP_101715225.1		long-chain-fatty-acid--CoA ligase			C1707_RS12565	2889	962	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2734293	2735771	+							C1707_RS12570	1479		old_locus_tag=C1707_12560
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2734293	2735771	+	WP_164467340.1	WP_164467340.1		GMC family oxidoreductase			C1707_RS12570	1479	492	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2735824	2736300	-							C1707_RS12575	477		old_locus_tag=C1707_12565
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2735824	2736300	-	WP_101715223.1	WP_101715223.1		hypothetical protein			C1707_RS12575	477	158	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2736405	2737601	-							C1707_RS12580	1197		old_locus_tag=C1707_12570
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2736405	2737601	-	WP_101715222.1	WP_101715222.1		GAF domain-containing sensor histidine kinase			C1707_RS12580	1197	398	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2737689	2738906	-							C1707_RS12585	1218		old_locus_tag=C1707_12575
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2737689	2738906	-	WP_240633931.1	WP_240633931.1		heparan-alpha-glucosaminide N-acetyltransferase domain-containing protein			C1707_RS12585	1218	405	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2738926	2740977	+							C1707_RS12590	2052		old_locus_tag=C1707_12580
CDS	with_protein	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2738926	2740977	+	WP_101715221.1	WP_101715221.1		TonB-dependent siderophore receptor			C1707_RS12590	2052	683	
gene	protein_coding	GCF_003722335.1	Primary Assembly	chromosome		NZ_CP026100.1	2741165	2742061	-							C1707_RS12595	897		old_locus_tag=C1707_12585
